ProductoId;OperacionId;MonedaId;FechaInicio;FechaVencimiento;Tasa;Acuerdo;ETLDeleted;ETLTimestamp
2020-06-21;30501250305;1285;125150;3;C1;80;2020-06-18;2020-06-24;0,2175;250000000;0;9164264649
2020-06-21;30615947373;2208;124705;3;C3;80;2020-05-29;2020-06-28;0,6;5000000;0;9164264282
2020-06-21;30708472227;3282;124852;3;C3;80;2020-06-05;2020-07-05;0,6;4000000;0;9164264303
2020-06-21;30708086963;3412;124691;3;C3;80;2020-05-29;2020-06-28;0,6;1500000;0;9164264287
2020-06-21;30714522058;3418;125145;3;C1;80;2020-06-18;2020-06-24;0,5;4000000;0;9164264490
2020-06-21;30715315889;3750;124701;3;C3;80;2020-05-29;2020-06-28;0,6;2000000;0;9164264284
2020-06-21;30538880627;3943;125174;3;C1;80;2020-06-19;2020-06-21;0,2;280000000;0;9164264628
2020-06-22;30536665346;20;124762;3;C3;80;2020-06-02;2020-07-01;0,6;2000000;0;9164264565
2020-06-22;30547721264;26;125127;3;C3;80;2020-06-17;2020-06-23;0,6;4000000;0;9164264524
2020-06-22;30641126574;184;125068;3;C3;80;2020-06-12;2020-07-12;0,6;1500000;0;9164264620
2020-06-22;30531490866;196;124888;3;C1;80;2020-06-08;2020-07-07;0,5;2000000;0;9164264307
2020-06-22;30663300993;256;124860;3;C1;80;2020-06-05;2020-07-05;0,5;3000000;0;9164264577
2020-06-22;30685227440;300;125108;3;C3;80;2020-06-16;2020-06-22;0,6;9000000;0;9164264623
2020-06-22;30707432272;836;125170;3;C1;80;2020-06-19;2020-06-25;0,5;1000000;0;9164264513
2020-06-22;30708297255;1105;124670;3;C1;80;2020-05-28;2020-06-28;0,5;2000000;0;9164264548
2020-06-22;30710630670;1813;125103;3;C2;80;2020-06-16;2020-06-22;0,1924;100000000;0;9164264627
2020-06-22;30712372628;3377;124661;3;C1;80;2020-05-28;2020-06-28;0,5;2000000;0;9164264462
2020-06-22;30715050001;3969;125069;3;C1;80;2020-06-12;2020-07-12;0,5;10000000;0;9164264617
2020-06-23;33621743789;40;124692;3;C1;80;2020-05-29;2020-06-28;0,5;10000000;0;9164264288
2020-06-23;30643839721;191;125023;3;C1;80;2020-06-11;2020-07-12;0,5;50000000;0;9164264609
2020-06-23;30595025024;207;125051;3;C1;80;2020-06-12;2020-07-12;0,5;5000000;0;9164264428
2020-06-23;30659401858;239;124789;3;C3;80;2020-06-03;2020-07-02;0,6;2000000;0;9164264299
2020-06-23;30663260657;257;125057;3;C3;80;2020-06-12;2020-07-12;0,6;20000000;0;9164264427
2020-06-23;30687206432;320;124695;3;C3;80;2020-05-29;2020-06-28;0,6;6500000;0;9164264473
2020-06-23;30685182226;339;125021;3;C3;80;2020-06-11;2020-07-06;0,6;15000000;0;9164264615
2020-06-23;30701027074;966;125087;3;C1;80;2020-06-16;2020-07-15;0,5;30000000;0;9164264516
